Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;12/2020;NA;NA;NA;NA;7.732;4.328;0;NA;NA;NA;0;446;4.773;NA;NA%;NA%;161,98%;NA%;0,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL - PROJETA UNICRED;9187555;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;642;3.992;0;NA;NA;NA;0;778;4.770;NA;NA%;NA%;13,46%;NA%;7,06%
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;S4;I;2;MARINGA;PR;12/2020;998;0;998;0;998;468;2.523;0;0;0;2.523;1.752;4.743;NA;21,04%;21,04%;21,04%;NA%;37,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;6.095;4.362;0;NA;NA;NA;0;365;4.727;NA;NA%;NA%;128,94%;NA%;0,39%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO – COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;6.648;4.354;0;NA;NA;NA;0;350;4.703;NA;NA%;NA%;141,34%;NA%;0,22%
SOLUÇÃO FINANÇAS SOCIEDADE DE CRÉDITO DIRETO S.A.;37134759;n1;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;2.995;4.266;0;NA;NA;NA;0;427;4.692;NA;NA%;NA%;63,82%;NA%;0,97%
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15168152;n2;S4;I;2;SAO PAULO;SP;12/2020;377;0;377;0;377;231;0;0;0;0;0;4.428;4.660;NA;8,10%;8,10%;8,10%;NA%;2,00%
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;S5;I;2;IBIA;MG;12/2020;NA;NA;NA;NA;5.009;4.261;0;NA;NA;NA;0;346;4.607;NA;NA%;NA%;108,71%;NA%;0,31%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;8.004;4.139;0;NA;NA;NA;0;284;4.423;NA;NA%;NA%;180,98%;NA%;0,05%
SUMUP SOCIEDADE DE CRÉDITO DIRETO S.A.;37241230;n1;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;6.107;4.009;0;NA;NA;NA;0;401;4.410;NA;NA%;NA%;138,49%;NA%;0,00%
TANGER SOCIEDADE DE CRÉDITO DIRETO S.A.;34846868;n1;S5;I;2;LINS;SP;12/2020;NA;NA;NA;NA;4.515;3.960;0;NA;NA;NA;0;396;4.356;NA;NA%;NA%;103,65%;NA%;0,00%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;12/2020;NA;NA;NA;NA;2.670;3.816;0;NA;NA;NA;0;460;4.276;NA;NA%;NA%;62,43%;NA%;3,02%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;12/2020;NA;NA;NA;NA;7.690;3.957;0;NA;NA;NA;0;244;4.200;NA;NA%;NA%;183,06%;NA%;1,93%
NEXOOS SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;34254279;n1;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;1.109;1.887;0;NA;NA;NA;0;2.190;4.077;NA;NA%;NA%;27,20%;NA%;7,48%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;12/2020;NA;NA;NA;NA;5.410;3.650;0;NA;NA;NA;0;418;4.068;NA;NA%;NA%;133,00%;NA%;0,01%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;2.311;3.381;0;NA;NA;NA;0;648;4.029;NA;NA%;NA%;57,37%;NA%;8,29%
ACCESSCRÉDITO - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A;13058743;n1;S5;I;3;MANAUS;AM;12/2020;NA;NA;NA;NA;2.702;3.038;0;NA;NA;NA;0;939;3.977;NA;NA%;NA%;67,93%;NA%;10,56%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;12/2020;NA;NA;NA;NA;3.475;3.736;0;NA;NA;NA;0;219;3.955;NA;NA%;NA%;87,87%;NA%;7,23%
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;12/2020;2.835;0;2.835;0;2.835;3.796;0;0;25;0;25;126;3.947;87.897;71,82%;71,82%;71,82%;3,23%;9,00%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;2.818;3.698;0;NA;NA;NA;0;193;3.891;NA;NA%;NA%;72,43%;NA%;0,22%
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;12/2020;NA;NA;NA;NA;1.648;3.449;0;NA;NA;NA;0;393;3.842;NA;NA%;NA%;42,90%;NA%;14,18%
LÚMINA CORRETORA DE CÂMBIO LTDA.;15122605;n2;S5;I;2;SALVADOR;BA;12/2020;NA;NA;NA;NA;1.218;364;1.501;NA;NA;NA;1.501;1.977;3.841;NA;NA%;NA%;31,72%;NA%;29,07%
REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;34829992;n2;S4;I;2;SAO PAULO;SP;12/2020;1.036;0;1.036;0;1.036;2.354;0;0;0;50;50;1.338;3.743;NA;27,67%;27,67%;27,67%;NA%;35,94%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;12/2020;NA;NA;NA;NA;4.894;3.159;0;NA;NA;NA;0;554;3.713;NA;NA%;NA%;131,81%;NA%;6,79%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;9.369;3.484;0;NA;NA;NA;0;217;3.701;NA;NA%;NA%;253,14%;NA%;0,02%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;2.647;3.236;0;NA;NA;NA;0;425;3.661;NA;NA%;NA%;72,31%;NA%;14,10%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;12/2020;NA;NA;NA;NA;4.031;3.279;0;NA;NA;NA;0;330;3.608;NA;NA%;NA%;111,72%;NA%;3,92%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;5.546;3.250;0;NA;NA;NA;0;350;3.599;NA;NA%;NA%;154,10%;NA%;0,04%
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;12/2020;NA;NA;NA;NA;724;3.287;0;NA;NA;NA;0;191;3.478;NA;NA%;NA%;20,81%;NA%;9,79%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;12/2020;NA;NA;NA;NA;2.862;3.065;0;NA;NA;NA;0;330;3.396;NA;NA%;NA%;84,29%;NA%;0,18%
CPCI - COMPANHIA DE CRÉDITO IMOBILIÁRIO S/A;87091716;n1;S4;I;2;PORTO ALEGRE;RS;12/2020;752;0;752;0;752;1.678;0;0;0;0;0;1.711;3.389;NA;22,20%;22,20%;22,20%;NA%;29,58%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;12/2020;NA;NA;NA;NA;3.744;2.642;0;NA;NA;NA;0;746;3.388;NA;NA%;NA%;110,50%;NA%;5,41%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;1.831;3.032;0;NA;NA;NA;0;353;3.385;NA;NA%;NA%;54,09%;NA%;0,12%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;3.760;2.605;0;NA;NA;NA;0;607;3.212;NA;NA%;NA%;117,09%;NA%;1,60%
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;12/2020;NA;NA;NA;NA;4.219;2.829;0;NA;NA;NA;0;381;3.209;NA;NA%;NA%;131,46%;NA%;0,13%
NGO ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;65635377;n2;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;1.154;799;0;NA;NA;NA;0;2.404;3.203;NA;NA%;NA%;36,04%;NA%;4,23%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;12/2020;NA;NA;NA;NA;4.134;2.918;0;NA;NA;NA;0;239;3.157;NA;NA%;NA%;130,96%;NA%;8,80%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;12/2020;NA;NA;NA;NA;4.420;2.865;0;NA;NA;NA;0;256;3.121;NA;NA%;NA%;141,61%;NA%;0,34%
ID CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;16695922;n2;S4;I;2;SAO PAULO;SP;12/2020;1.210;0;1.210;0;1.210;582;0;0;0;0;0;2.519;3.100;NA;39,03%;39,03%;39,03%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;12/2020;NA;NA;NA;NA;3.590;2.887;0;NA;NA;NA;0;174;3.061;NA;NA%;NA%;117,29%;NA%;0,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;12/2020;NA;NA;NA;NA;1.840;2.902;0;NA;NA;NA;0;144;3.045;NA;NA%;NA%;60,42%;NA%;1,47%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;12/2020;NA;NA;NA;NA;3.117;2.741;0;NA;NA;NA;0;262;3.003;NA;NA%;NA%;103,81%;NA%;0,33%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;12/2020;NA;NA;NA;NA;3.531;2.723;0;NA;NA;NA;0;196;2.919;NA;NA%;NA%;120,95%;NA%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2020;NA;NA;NA;NA;3.887;2.622;0;NA;NA;NA;0;251;2.873;NA;NA%;NA%;135,30%;NA%;0,30%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;4.300;2.575;0;NA;NA;NA;0;254;2.829;NA;NA%;NA%;152,01%;NA%;0,39%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;12/2020;NA;NA;NA;NA;2.841;2.680;0;NA;NA;NA;0;140;2.820;NA;NA%;NA%;100,75%;NA%;0,36%
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S4;I;2;FLORIANOPOLIS;SC;12/2020;521;0;521;0;521;84;197;0;0;0;197;2.490;2.771;NA;18,81%;18,81%;18,81%;NA%;8,89%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;12/2020;NA;NA;NA;NA;4.855;2.487;0;NA;NA;NA;0;282;2.770;NA;NA%;NA%;175,29%;NA%;4,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;12/2020;NA;NA;NA;NA;4.256;2.575;0;NA;NA;NA;0;166;2.741;NA;NA%;NA%;155,26%;NA%;0,08%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;12/2020;NA;NA;NA;NA;3.729;2.427;0;NA;NA;NA;0;294;2.721;NA;NA%;NA%;137,05%;NA%;0,19%
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;12/2020;NA;NA;NA;NA;1.161;2.348;0;NA;NA;NA;0;322;2.671;NA;NA%;NA%;43,48%;NA%;5,01%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;12/2020;NA;NA;NA;NA;4.586;2.349;0;NA;NA;NA;0;256;2.606;NA;NA%;NA%;175,99%;NA%;0,00%
FONTECRED - SOCIEDADE DE CRÉDITO DIRETO S/A;33890605;n1;S5;I;2;LAGOA DA PRATA;MG;12/2020;NA;NA;NA;NA;2.940;2.310;0;NA;NA;NA;0;253;2.563;NA;NA%;NA%;114,73%;NA%;2,82%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;2.703;2.254;0;NA;NA;NA;0;250;2.504;NA;NA%;NA%;107,96%;NA%;1,32%
FIDUCIAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10280601;n2;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;1.029;1.077;0;NA;NA;NA;0;1.396;2.473;NA;NA%;NA%;41,62%;NA%;1,24%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;12/2020;NA;NA;NA;NA;4.646;2.178;0;NA;NA;NA;0;266;2.444;NA;NA%;NA%;190,10%;NA%;0,15%
MEGA CORRETORA DE CÂMBIO LTDA.;15077393;n2;S4;I;2;RIO CLARO;SP;12/2020;977;0;977;0;977;237;922;0;0;0;922;1.242;2.402;NA;40,70%;40,70%;40,70%;NA%;0,64%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2020;NA;NA;NA;NA;2.436;2.123;0;NA;NA;NA;0;251;2.374;NA;NA%;NA%;102,61%;NA%;0,65%
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;12/2020;NA;NA;NA;NA;2.871;2.050;0;NA;NA;NA;0;320;2.370;NA;NA%;NA%;121,18%;NA%;0,61%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;12/2020;NA;NA;NA;NA;2.236;2.127;0;NA;NA;NA;0;170;2.297;NA;NA%;NA%;97,36%;NA%;1,22%
MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;33959738;n1;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;1.826;1.874;0;NA;NA;NA;0;413;2.287;NA;NA%;NA%;79,81%;NA%;2,45%
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;n2;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;2.160;771;470;NA;NA;NA;470;1.022;2.262;NA;NA%;NA%;95,49%;NA%;1,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;2.828;1.761;0;NA;NA;NA;0;478;2.239;NA;NA%;NA%;126,32%;NA%;7,78%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;12/2020;NA;NA;NA;NA;1.358;1.668;0;NA;NA;NA;0;529;2.197;NA;NA%;NA%;61,83%;NA%;23,50%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;12/2020;NA;NA;NA;NA;2.849;1.964;0;NA;NA;NA;0;232;2.196;NA;NA%;NA%;129,74%;NA%;0,40%
LAMARA SOCIEDADE DE CRÉDITO DIRETO S.A.;19324634;n1;S5;I;2;FORTALEZA;CE;12/2020;NA;NA;NA;NA;1.502;1.292;0;NA;NA;NA;0;902;2.193;NA;NA%;NA%;68,47%;NA%;1,86%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;12/2020;NA;NA;NA;NA;3.425;1.903;0;NA;NA;NA;0;268;2.171;NA;NA%;NA%;157,75%;NA%;1,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;12/2020;NA;NA;NA;NA;2.189;1.854;0;NA;NA;NA;0;303;2.158;NA;NA%;NA%;101,48%;NA%;1,38%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;2.217;1.952;0;NA;NA;NA;0;161;2.113;NA;NA%;NA%;104,90%;NA%;0,03%
CORA SOCIEDADE DE CRÉDITO DIRETO S.A.;37880206;n1;S5;I;3;SAO PAULO;SP;12/2020;NA;NA;NA;NA;4.991;1.894;0;NA;NA;NA;0;189;2.083;NA;NA%;NA%;239,56%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2020;NA;NA;NA;NA;2.118;1.727;0;NA;NA;NA;0;237;1.964;NA;NA%;NA%;107,84%;NA%;2,61%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2020;NA;NA;NA;NA;2.272;1.716;0;NA;NA;NA;0;216;1.932;NA;NA%;NA%;117,61%;NA%;2,19%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2020;NA;NA;NA;NA;2.062;1.722;0;NA;NA;NA;0;167;1.889;NA;NA%;NA%;109,19%;NA%;39,62%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2020;NA;NA;NA;NA;2.778;1.519;0;NA;NA;NA;0;357;1.876;NA;NA%;NA%;148,11%;NA%;0,45%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;12/2020;NA;NA;NA;NA;633;1.588;0;NA;NA;NA;0;269;1.857;NA;NA%;NA%;34,07%;NA%;8,49%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;12/2020;NA;NA;NA;NA;2.044;1.665;0;NA;NA;NA;0;188;1.853;NA;NA%;NA%;110,32%;NA%;14,11%
CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62264924;n2;S4;I;2;SAO PAULO;SP;12/2020;681;0;681;0;681;214;0;0;0;0;0;1.631;1.845;NA;36,93%;36,93%;36,93%;NA%;1,47%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;12/2020;NA;NA;NA;NA;1.595;1.614;0;NA;NA;NA;0;157;1.772;NA;NA%;NA%;90,06%;NA%;0,30%
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S5;I;2;CURITIBA;PR;12/2020;NA;NA;NA;NA;959;453;203;NA;NA;NA;203;1.087;1.743;NA;NA%;NA%;55,01%;NA%;1,03%
DMCARD SOCIEDADE DE CRÉDITO DIRETO S.A.;37555231;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;12/2020;NA;NA;NA;NA;1.460;1.522;0;NA;NA;NA;0;152;1.674;NA;NA%;NA%;87,20%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;2.275;1.178;0;NA;NA;NA;0;397;1.574;NA;NA%;NA%;144,51%;NA%;2,02%
BÔNUSCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;36586946;n1;S5;I;2;CASCAVEL;PR;12/2020;NA;NA;NA;NA;2.952;1.427;0;NA;NA;NA;0;143;1.570;NA;NA%;NA%;188,04%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;12/2020;NA;NA;NA;NA;2.325;1.319;0;NA;NA;NA;0;249;1.568;NA;NA%;NA%;148,30%;NA%;0,00%
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27348513;n1;S5;I;2;CAMPO GRANDE;MS;12/2020;NA;NA;NA;NA;1.668;1.344;0;NA;NA;NA;0;172;1.516;NA;NA%;NA%;110,01%;NA%;0,00%
