Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;12/2015;19.659;0;19.659;0;19.659;19.668;NA;NA;NA;NA;NA;NA;19.668;0;99,95%;99,95%;99,95%;NI%;12,56%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;12/2015;2.934;0;2.934;0;2.934;19.613;NA;NA;NA;NA;NA;NA;19.613;0;14,96%;14,96%;14,96%;NI%;6,96%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ÁREA DE INFORMÁTICA, VESTUÁRIO EM GERAL E PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO METROPOLITANA RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;;I;2;RIO DE JANEIRO;RJ;12/2015;10.196;0;10.196;0;10.196;19.592;NA;NA;NA;NA;NA;NA;19.592;0;52,04%;52,04%;52,04%;NI%;8,21%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;12/2015;3.685;0;3.685;0;3.685;19.487;NA;NA;NA;NA;NA;NA;19.487;0;18,91%;18,91%;18,91%;NI%;9,93%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;12/2015;4.733;0;4.733;0;4.733;19.425;NA;NA;NA;NA;NA;NA;19.425;0;24,37%;24,37%;24,37%;NI%;2,87%
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;12/2015;28.083;0;28.083;0;28.083;10.845;0;0;0;0;0;8.553;19.399;0;144,76%;144,76%;144,76%;NI%;0,21%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;12/2015;4.652;0;4.652;0;4.652;19.326;NA;NA;NA;NA;NA;NA;19.326;0;24,07%;24,07%;24,07%;NI%;8,86%
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;12/2015;5.151;0;5.151;0;5.151;19.313;NA;NA;NA;NA;NA;NA;19.313;0;26,67%;26,67%;26,67%;NI%;12,04%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;;I;2;TANGARA;SC;12/2015;3.892;0;3.892;0;3.892;19.263;NA;NA;NA;NA;NA;NA;19.263;0;20,20%;20,20%;20,20%;NI%;11,84%
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;12/2015;5.766;0;5.766;0;5.766;19.217;NA;NA;NA;NA;NA;NA;19.217;0;30,01%;30,01%;30,01%;NI%;5,20%
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20443996;n1;;I;2;CERRO LARGO;RS;12/2015;5.517;0;5.517;0;5.517;10.920;0;0;0;0;0;8.272;19.192;0;28,74%;28,74%;28,74%;NI%;0,59%
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;12/2015;17.820;0;17.820;0;17.820;19.097;NA;NA;NA;NA;NA;NA;19.097;0;93,31%;93,31%;93,31%;NI%;1,35%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;12/2015;4.097;0;4.097;0;4.097;17.154;0;0;0;0;0;1.890;19.045;36.124;21,51%;21,51%;21,51%;11,34%;6,99%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;12/2015;5.513;0;5.513;0;5.513;18.994;NA;NA;NA;NA;NA;NA;18.994;0;29,03%;29,03%;29,03%;NI%;10,67%
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;;I;2;SAO PAULO;SP;12/2015;4.464;0;4.464;0;4.464;2.060;765;0;0;114;879;16.023;18.962;0;23,54%;23,54%;23,54%;NI%;6,70%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;;I;2;SAO JOAQUIM;SC;12/2015;5.706;0;5.706;0;5.706;18.919;NA;NA;NA;NA;NA;NA;18.919;0;30,16%;30,16%;30,16%;NI%;19,59%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PLANALTO - CRESOL PLANALTO;4225119;b3S;;I;2;PLANALTO;PR;12/2015;4.779;0;4.779;0;4.779;18.784;NA;NA;NA;NA;NA;NA;18.784;0;25,44%;25,44%;25,44%;NI%;11,70%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;12/2015;23.870;0;23.870;0;23.870;18.633;NA;NA;NA;NA;NA;NA;18.633;0;128,11%;128,11%;128,11%;NI%;1,09%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;12/2015;10.413;0;10.413;0;10.413;18.595;NA;NA;NA;NA;NA;NA;18.595;0;56,00%;56,00%;56,00%;NI%;4,84%
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;;I;2;SAO PAULO;SP;12/2015;12.769;0;12.769;0;12.769;2.242;0;0;435;0;435;15.914;18.591;0;68,68%;68,68%;68,68%;NI%;10,62%
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;12/2015;3.842;0;3.842;0;3.842;18.553;NA;NA;NA;NA;NA;NA;18.553;0;20,71%;20,71%;20,71%;NI%;7,86%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;12/2015;19.033;0;19.033;0;19.033;18.497;NA;NA;NA;NA;NA;NA;18.497;0;102,90%;102,90%;102,90%;NI%;0,86%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;;I;2;PIRACANJUBA;GO;12/2015;8.774;0;8.774;0;8.774;18.482;NA;NA;NA;NA;NA;NA;18.482;0;47,47%;47,47%;47,47%;NI%;10,45%
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;;I;2;PASSO FUNDO;RS;12/2015;22.714;0;22.714;0;22.714;13.073;0;0;237;0;237;5.167;18.477;0;122,93%;122,93%;122,93%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;12/2015;7.210;0;7.210;0;7.210;18.473;NA;NA;NA;NA;NA;NA;18.473;0;39,03%;39,03%;39,03%;NI%;2,43%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;12/2015;6.786;0;6.786;0;6.786;18.334;NA;NA;NA;NA;NA;NA;18.334;0;37,01%;37,01%;37,01%;NI%;0,93%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA LTDA. - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;12/2015;4.857;0;4.857;0;4.857;18.333;NA;NA;NA;NA;NA;NA;18.333;0;26,49%;26,49%;26,49%;NI%;19,55%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;12/2015;3.130;0;3.130;0;3.130;18.266;NA;NA;NA;NA;NA;NA;18.266;0;17,14%;17,14%;17,14%;NI%;10,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;12/2015;4.198;0;4.198;0;4.198;18.243;NA;NA;NA;NA;NA;NA;18.243;0;23,01%;23,01%;23,01%;NI%;4,25%
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;12/2015;4.532;0;4.532;0;4.532;18.225;NA;NA;NA;NA;NA;NA;18.225;0;24,87%;24,87%;24,87%;NI%;12,35%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARANIAÇU - CRESOL GUARANIAÇU;5121687;b3S;;I;2;GUARANIACU;PR;12/2015;3.726;0;3.726;0;3.726;18.141;NA;NA;NA;NA;NA;NA;18.141;0;20,54%;20,54%;20,54%;NI%;4,64%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;12/2015;3.716;0;3.716;0;3.716;18.055;NA;NA;NA;NA;NA;NA;18.055;0;20,58%;20,58%;20,58%;NI%;5,36%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;12/2015;16.007;0;16.007;0;16.007;17.985;NA;NA;NA;NA;NA;NA;17.985;0;89,00%;89,00%;89,00%;NI%;7,64%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;;I;2;ROLIM DE MOURA;RO;12/2015;8.215;0;8.215;0;8.215;17.788;NA;NA;NA;NA;NA;NA;17.788;0;46,19%;46,19%;46,19%;NI%;6,58%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5135542;b3S;;I;2;SALTO DO LONTRA;PR;12/2015;3.787;0;3.787;0;3.787;17.740;NA;NA;NA;NA;NA;NA;17.740;0;21,35%;21,35%;21,35%;NI%;12,07%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;12/2015;3.722;0;3.722;0;3.722;17.619;NA;NA;NA;NA;NA;NA;17.619;0;21,12%;21,12%;21,12%;NI%;35,75%
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;n2;;I;2;RIO DE JANEIRO;RJ;12/2015;3.301;0;3.301;0;3.301;1.465;1.601;0;0;0;1.601;14.487;17.552;0;18,81%;18,81%;18,81%;NI%;7,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;12/2015;4.152;0;4.152;0;4.152;17.509;NA;NA;NA;NA;NA;NA;17.509;0;23,71%;23,71%;23,71%;NI%;6,67%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;12/2015;7.484;0;7.484;0;7.484;17.480;NA;NA;NA;NA;NA;NA;17.480;0;42,81%;42,81%;42,81%;NI%;1,75%
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;;I;2;PORTO ALEGRE;RS;12/2015;11.859;0;11.859;0;11.859;4.277;0;0;12;1.901;1.913;11.216;17.406;0;68,13%;68,13%;68,13%;NI%;0,80%
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;n1;;I;1;MACAPA;AP;12/2015;24.992;0;24.992;0;24.992;13.297;0;0;3.613;0;3.613;482;17.392;0;143,70%;143,70%;143,70%;NI%;1,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;12/2015;3.779;0;3.779;0;3.779;17.206;NA;NA;NA;NA;NA;NA;17.206;0;21,96%;21,96%;21,96%;NI%;9,48%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;12/2015;15.994;0;15.994;0;15.994;17.095;NA;NA;NA;NA;NA;NA;17.095;0;93,56%;93,56%;93,56%;NI%;0,39%
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;12/2015;9.159;0;9.159;0;9.159;17.047;NA;NA;NA;NA;NA;NA;17.047;0;53,73%;53,73%;53,73%;NI%;16,14%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;12/2015;7.343;0;7.343;0;7.343;17.031;NA;NA;NA;NA;NA;NA;17.031;0;43,11%;43,11%;43,11%;NI%;1,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;12/2015;5.165;0;5.165;0;5.165;16.979;NA;NA;NA;NA;NA;NA;16.979;0;30,42%;30,42%;30,42%;NI%;23,95%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA QUARTA COLONIA - CRESOL QUARTA COLONIA;11300087;b3S;;I;2;FAXINAL DO SOTURNO;RS;12/2015;2.707;0;2.707;0;2.707;16.827;NA;NA;NA;NA;NA;NA;16.827;0;16,09%;16,09%;16,09%;NI%;12,09%
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;12/2015;2.226;0;2.226;0;2.226;2.146;0;0;0;0;0;14.631;16.777;0;13,27%;13,27%;13,27%;NI%;36,49%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;;I;2;PORTO XAVIER;RS;12/2015;3.523;0;3.523;0;3.523;16.733;NA;NA;NA;NA;NA;NA;16.733;0;21,05%;21,05%;21,05%;NI%;12,77%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;;I;2;IVAIPORA;PR;12/2015;2.893;0;2.893;0;2.893;16.727;NA;NA;NA;NA;NA;NA;16.727;0;17,29%;17,29%;17,29%;NI%;8,36%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;;I;2;AUREA;RS;12/2015;3.269;0;3.269;0;3.269;16.726;NA;NA;NA;NA;NA;NA;16.726;0;19,55%;19,55%;19,55%;NI%;6,94%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE AMPERE - CRESOL AMPERE;3066193;b3S;;I;2;AMPERE;PR;12/2015;4.176;0;4.176;0;4.176;16.724;NA;NA;NA;NA;NA;NA;16.724;0;24,97%;24,97%;24,97%;NI%;6,01%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;12/2015;5.110;0;5.110;0;5.110;16.682;NA;NA;NA;NA;NA;NA;16.682;0;30,63%;30,63%;30,63%;NI%;2,33%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VIRMOND - CRESOL VIRMOND;4663561;b3S;;I;2;VIRMOND;PR;12/2015;3.738;0;3.738;0;3.738;16.651;NA;NA;NA;NA;NA;NA;16.651;0;22,45%;22,45%;22,45%;NI%;5,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;12/2015;5.739;0;5.739;0;5.739;16.566;NA;NA;NA;NA;NA;NA;16.566;0;34,65%;34,65%;34,65%;NI%;11,77%
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;;I;2;FLORIANOPOLIS;SC;12/2015;5.765;0;5.765;0;5.765;10.552;0;0;0;0;0;5.985;16.537;0;34,86%;34,86%;34,86%;NI%;0,43%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;12/2015;3.211;0;3.211;0;3.211;16.476;NA;NA;NA;NA;NA;NA;16.476;0;19,49%;19,49%;19,49%;NI%;8,24%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FERVEDOURO - CRESOL FERVEDOURO;8624548;b3S;;I;2;FERVEDOURO;MG;12/2015;3.021;0;3.021;0;3.021;16.448;NA;NA;NA;NA;NA;NA;16.448;0;18,37%;18,37%;18,37%;NI%;11,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;12/2015;14.642;0;14.642;0;14.642;16.373;NA;NA;NA;NA;NA;NA;16.373;0;89,43%;89,43%;89,43%;NI%;1,63%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;;I;2;ARARAQUARA;SP;12/2015;7.644;0;7.644;0;7.644;16.363;NA;NA;NA;NA;NA;NA;16.363;0;46,71%;46,71%;46,71%;NI%;3,41%
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;12/2015;5.665;0;5.665;0;5.665;16.277;NA;NA;NA;NA;NA;NA;16.277;0;34,80%;34,80%;34,80%;NI%;8,07%
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;12/2015;5.783;0;5.783;0;5.783;16.251;NA;NA;NA;NA;NA;NA;16.251;0;35,58%;35,58%;35,58%;NI%;13,96%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;12/2015;10.206;0;10.206;0;10.206;16.182;NA;NA;NA;NA;NA;NA;16.182;0;63,07%;63,07%;63,07%;NI%;5,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;12/2015;22.135;0;22.135;0;22.135;16.165;NA;NA;NA;NA;NA;NA;16.165;0;136,93%;136,93%;136,93%;NI%;0,23%
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;12/2015;3.065;0;3.065;0;3.065;16.152;NA;NA;NA;NA;NA;NA;16.152;0;18,98%;18,98%;18,98%;NI%;15,06%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;12/2015;6.713;0;6.713;0;6.713;16.103;NA;NA;NA;NA;NA;NA;16.103;0;41,69%;41,69%;41,69%;NI%;36,39%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;12/2015;6.425;0;6.425;0;6.425;16.074;NA;NA;NA;NA;NA;NA;16.074;0;39,97%;39,97%;39,97%;NI%;1,34%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;;I;2;MACEIO;AL;12/2015;11.966;0;11.966;0;11.966;16.002;NA;NA;NA;NA;NA;NA;16.002;0;74,78%;74,78%;74,78%;NI%;7,46%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;12/2015;3.193;0;3.193;0;3.193;15.959;NA;NA;NA;NA;NA;NA;15.959;0;20,01%;20,01%;20,01%;NI%;7,81%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE QUILOMBO -  CRESOL QUILOMBO;73254757;b3S;;I;2;QUILOMBO;SC;12/2015;4.642;0;4.642;0;4.642;15.864;NA;NA;NA;NA;NA;NA;15.864;0;29,26%;29,26%;29,26%;NI%;5,28%
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;12/2015;4.220;0;4.220;0;4.220;15.815;NA;NA;NA;NA;NA;NA;15.815;0;26,68%;26,68%;26,68%;NI%;3,73%
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11836226;n1;;I;1;TERESINA;PI;12/2015;13.132;0;13.132;0;13.132;13.325;0;0;0;0;0;2.489;15.814;0;83,04%;83,04%;83,04%;NI%;0,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;12/2015;5.337;0;5.337;0;5.337;15.798;NA;NA;NA;NA;NA;NA;15.798;0;33,78%;33,78%;33,78%;NI%;0,79%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;12/2015;3.870;0;3.870;0;3.870;15.572;NA;NA;NA;NA;NA;NA;15.572;0;24,85%;24,85%;24,85%;NI%;10,28%
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;12/2015;9.032;0;9.032;0;9.032;15.557;NA;NA;NA;NA;NA;NA;15.557;0;58,06%;58,06%;58,06%;NI%;1,79%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;12/2015;4.041;0;4.041;0;4.041;15.506;NA;NA;NA;NA;NA;NA;15.506;0;26,06%;26,06%;26,06%;NI%;8,27%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;;I;2;DIONISIO CERQUEIRA;SC;12/2015;4.750;0;4.750;0;4.750;15.458;NA;NA;NA;NA;NA;NA;15.458;0;30,73%;30,73%;30,73%;NI%;6,11%
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;12/2015;4.877;0;4.877;0;4.877;15.456;NA;NA;NA;NA;NA;NA;15.456;0;31,56%;31,56%;31,56%;NI%;26,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC SICOOB INDACREDI;8083363;b3S;;I;2;INDAIAL;SC;12/2015;2.868;0;2.868;0;2.868;15.432;NA;NA;NA;NA;NA;NA;15.432;0;18,58%;18,58%;18,58%;NI%;7,85%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MEDIANEIRA - CRESOL MEDIANEIRA;8850098;b3S;;I;2;MEDIANEIRA;PR;12/2015;1.629;0;1.629;0;1.629;15.406;NA;NA;NA;NA;NA;NA;15.406;0;10,58%;10,58%;10,58%;NI%;12,49%
