Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;06/2017;2.981;0;2.981;0;2.981;4.689;NA;NA;NA;NA;NA;NA;4.689;0;63,57%;63,57%;63,57%;NI%;0,14%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;06/2017;5.284;0;5.284;0;5.284;4.667;NA;NA;NA;NA;NA;NA;4.667;0;113,21%;113,21%;113,21%;NI%;5,54%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;06/2017;4.498;0;4.498;0;4.498;4.633;NA;NA;NA;NA;NA;NA;4.633;0;97,08%;97,08%;97,08%;NI%;0,21%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;7.137;0;7.137;0;7.137;4.621;NA;NA;NA;NA;NA;NA;4.621;0;154,46%;154,46%;154,46%;NI%;3,21%
ONNIX CORRETORA DE CÂMBIO LTDA.;7333726;n2;S4;I;2;PORTO ALEGRE;RS;06/2017;581;0;581;0;581;581;195;0;0;0;195;3.817;4.594;0;12,65%;12,65%;12,65%;NI%;21,61%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;06/2017;5.463;0;5.463;0;5.463;4.585;NA;NA;NA;NA;NA;NA;4.585;0;119,16%;119,16%;119,16%;NI%;0,72%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA;42123000;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;8.295;0;8.295;0;8.295;4.554;NA;NA;NA;NA;NA;NA;4.554;0;182,15%;182,15%;182,15%;NI%;0,09%
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S4;I;2;FLORIANOPOLIS;SC;06/2017;669;0;669;0;669;109;2.011;0;0;0;2.011;2.377;4.497;0;14,88%;14,88%;14,88%;NI%;12,28%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;06/2017;5.260;0;5.260;0;5.260;4.453;NA;NA;NA;NA;NA;NA;4.453;0;118,11%;118,11%;118,11%;NI%;0,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;S5;I;2;JACAREI;SP;06/2017;5.850;0;5.850;0;5.850;4.445;NA;NA;NA;NA;NA;NA;4.445;0;131,59%;131,59%;131,59%;NI%;0,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;06/2017;5.867;0;5.867;0;5.867;4.443;NA;NA;NA;NA;NA;NA;4.443;0;132,06%;132,06%;132,06%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE PATOS - SICOOB SERTÃO PARAIBANO;22150505;b3S;S5;I;2;PATOS;PB;06/2017;1.096;0;1.096;0;1.096;4.424;NA;NA;NA;NA;NA;NA;4.424;0;24,78%;24,78%;24,78%;NI%;34,32%
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;S5;I;2;SAO PAULO;SP;06/2017;4.347;0;4.347;0;4.347;4.402;NA;NA;NA;NA;NA;NA;4.402;0;98,76%;98,76%;98,76%;NI%;15,84%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;06/2017;6.021;0;6.021;0;6.021;4.383;NA;NA;NA;NA;NA;NA;4.383;0;137,37%;137,37%;137,37%;NI%;0,25%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;S5;I;2;BELO HORIZONTE;MG;06/2017;4.292;0;4.292;0;4.292;4.343;NA;NA;NA;NA;NA;NA;4.343;0;98,81%;98,81%;98,81%;NI%;1,50%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;06/2017;8.889;0;8.889;0;8.889;4.312;NA;NA;NA;NA;NA;NA;4.312;0;206,14%;206,14%;206,14%;NI%;0,00%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;06/2017;5.189;0;5.189;0;5.189;4.311;NA;NA;NA;NA;NA;NA;4.311;0;120,37%;120,37%;120,37%;NI%;4,03%
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76633486;n2;S4;I;2;CURITIBA;PR;06/2017;3.099;0;3.099;0;3.099;2.205;112;0;500;32;645;1.315;4.164;0;74,42%;74,42%;74,42%;NI%;21,81%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;06/2017;1.965;0;1.965;0;1.965;4.109;NA;NA;NA;NA;NA;NA;4.109;0;47,82%;47,82%;47,82%;NI%;10,80%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;06/2017;5.978;0;5.978;0;5.978;4.107;NA;NA;NA;NA;NA;NA;4.107;0;145,57%;145,57%;145,57%;NI%;0,11%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;06/2017;4.719;0;4.719;0;4.719;4.098;NA;NA;NA;NA;NA;NA;4.098;0;115,17%;115,17%;115,17%;NI%;0,26%
MEGA CORRETORA DE CÂMBIO LTDA.;15077393;n2;S4;I;2;RIO CLARO;SP;06/2017;973;0;973;0;973;248;2.933;0;0;0;2.933;861;4.043;0;24,06%;24,06%;24,06%;NI%;0,49%
COOPERATIVA DE CREDITO CLASSICA DOS FUNCIONARIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - EUCRED;21110927;b3S;S5;I;2;JI-PARANA;RO;06/2017;1.439;0;1.439;0;1.439;3.980;NA;NA;NA;NA;NA;NA;3.980;0;36,16%;36,16%;36,16%;NI%;15,82%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;06/2017;6.291;0;6.291;0;6.291;3.971;NA;NA;NA;NA;NA;NA;3.971;0;158,43%;158,43%;158,43%;NI%;0,01%
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S4;I;2;CURITIBA;PR;06/2017;1.234;0;1.234;0;1.234;440;1.531;0;13;0;1.544;1.985;3.969;0;31,10%;31,10%;31,10%;NI%;1,78%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;S5;I;2;SAO PAULO;SP;06/2017;5.117;0;5.117;0;5.117;3.936;NA;NA;NA;NA;NA;NA;3.936;0;130,01%;130,01%;130,01%;NI%;0,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;I;2;SAO PAULO;SP;06/2017;5.531;0;5.531;0;5.531;3.859;NA;NA;NA;NA;NA;NA;3.859;0;143,33%;143,33%;143,33%;NI%;0,00%
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;S5;I;2;SAO PAULO;SP;06/2017;5.538;0;5.538;0;5.538;3.786;NA;NA;NA;NA;NA;NA;3.786;0;146,25%;146,25%;146,25%;NI%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;06/2017;4.803;0;4.803;0;4.803;3.766;NA;NA;NA;NA;NA;NA;3.766;0;127,55%;127,55%;127,55%;NI%;0,00%
LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;24361690;n2;S4;I;2;SAO PAULO;SP;06/2017;950;0;950;0;950;681;0;0;0;0;0;3.063;3.745;0;25,37%;25,37%;25,37%;NI%;7,58%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;06/2017;5.013;0;5.013;0;5.013;3.743;NA;NA;NA;NA;NA;NA;3.743;0;133,91%;133,91%;133,91%;NI%;0,16%
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;06/2017;2.950;0;2.950;0;2.950;3.540;NA;NA;NA;NA;NA;NA;3.540;0;83,34%;83,34%;83,34%;NI%;1,12%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;06/2017;3.155;0;3.155;0;3.155;3.474;NA;NA;NA;NA;NA;NA;3.474;0;90,81%;90,81%;90,81%;NI%;0,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;S5;I;2;OSASCO;SP;06/2017;3.911;0;3.911;0;3.911;3.447;NA;NA;NA;NA;NA;NA;3.447;0;113,46%;113,46%;113,46%;NI%;0,20%
CALTEC DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14425205;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2017;1.096;0;1.096;0;1.096;835;0;0;1.662;0;1.662;917;3.414;0;32,10%;32,10%;32,10%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;06/2017;5.272;0;5.272;0;5.272;3.340;NA;NA;NA;NA;NA;NA;3.340;0;157,82%;157,82%;157,82%;NI%;0,05%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;06/2017;6.831;0;6.831;0;6.831;3.289;NA;NA;NA;NA;NA;NA;3.289;0;207,67%;207,67%;207,67%;NI%;2,66%
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;3.101;0;3.101;0;3.101;3.278;NA;NA;NA;NA;NA;NA;3.278;0;94,60%;94,60%;94,60%;NI%;1,16%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;06/2017;4.366;0;4.366;0;4.366;3.127;NA;NA;NA;NA;NA;NA;3.127;0;139,60%;139,60%;139,60%;NI%;0,16%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;S5;I;2;MACEIO;AL;06/2017;2.823;0;2.823;0;2.823;3.023;NA;NA;NA;NA;NA;NA;3.023;0;93,39%;93,39%;93,39%;NI%;1,68%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;06/2017;3.960;0;3.960;0;3.960;2.968;NA;NA;NA;NA;NA;NA;2.968;0;133,43%;133,43%;133,43%;NI%;4,88%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS;23256599;b3S;S5;I;2;GLORIA DE DOURADOS;MS;06/2017;986;0;986;0;986;2.922;NA;NA;NA;NA;NA;NA;2.922;0;33,73%;33,73%;33,73%;NI%;11,33%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;06/2017;3.317;0;3.317;0;3.317;2.875;NA;NA;NA;NA;NA;NA;2.875;0;115,39%;115,39%;115,39%;NI%;0,94%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;3.421;0;3.421;0;3.421;2.854;NA;NA;NA;NA;NA;NA;2.854;0;119,89%;119,89%;119,89%;NI%;0,08%
COOPERATIVA DE CREDITO DE MENDES LTDA;28572261;b3S;S5;I;2;MENDES;RJ;06/2017;777;0;777;0;777;2.828;NA;NA;NA;NA;NA;NA;2.828;0;27,46%;27,46%;27,46%;NI%;18,77%
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;06/2017;3.017;0;3.017;0;3.017;2.816;NA;NA;NA;NA;NA;NA;2.816;0;107,15%;107,15%;107,15%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;06/2017;2.896;0;2.896;0;2.896;2.761;NA;NA;NA;NA;NA;NA;2.761;0;104,87%;104,87%;104,87%;NI%;0,28%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;06/2017;1.725;0;1.725;0;1.725;2.731;NA;NA;NA;NA;NA;NA;2.731;0;63,17%;63,17%;63,17%;NI%;1,07%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;06/2017;3.195;0;3.195;0;3.195;2.689;NA;NA;NA;NA;NA;NA;2.689;0;118,82%;118,82%;118,82%;NI%;0,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;06/2017;7.186;0;7.186;0;7.186;2.661;NA;NA;NA;NA;NA;NA;2.661;0;270,02%;270,02%;270,02%;NI%;0,03%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;06/2017;3.185;0;3.185;0;3.185;2.656;NA;NA;NA;NA;NA;NA;2.656;0;119,93%;119,93%;119,93%;NI%;0,34%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;06/2017;2.293;0;2.293;0;2.293;2.630;NA;NA;NA;NA;NA;NA;2.630;0;87,18%;87,18%;87,18%;NI%;5,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;S5;I;2;SAO PAULO;SP;06/2017;4.097;0;4.097;0;4.097;2.626;NA;NA;NA;NA;NA;NA;2.626;0;156,02%;156,02%;156,02%;NI%;0,01%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;06/2017;3.972;0;3.972;0;3.972;2.546;NA;NA;NA;NA;NA;NA;2.546;0;156,01%;156,01%;156,01%;NI%;0,11%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;06/2017;3.998;0;3.998;0;3.998;2.513;NA;NA;NA;NA;NA;NA;2.513;0;159,13%;159,13%;159,13%;NI%;0,03%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;06/2017;3.838;0;3.838;0;3.838;2.505;NA;NA;NA;NA;NA;NA;2.505;0;153,19%;153,19%;153,19%;NI%;2,46%
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;S5;I;2;MINEIROS;GO;06/2017;895;0;895;0;895;2.485;NA;NA;NA;NA;NA;NA;2.485;0;36,00%;36,00%;36,00%;NI%;2,15%
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;S5;I;2;GOVERNADOR MANGABEIRA;BA;06/2017;201;0;201;0;201;2.474;NA;NA;NA;NA;NA;NA;2.474;0;8,14%;8,14%;8,14%;NI%;33,37%
FIDUCIAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10280601;n2;S4;I;2;BELO HORIZONTE;MG;06/2017;969;0;969;0;969;865;0;0;0;0;0;1.601;2.466;0;39,32%;39,32%;39,32%;NI%;5,03%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;06/2017;3.005;0;3.005;0;3.005;2.451;NA;NA;NA;NA;NA;NA;2.451;0;122,60%;122,60%;122,60%;NI%;0,38%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;06/2017;3.616;0;3.616;0;3.616;2.417;NA;NA;NA;NA;NA;NA;2.417;0;149,64%;149,64%;149,64%;NI%;0,46%
TURISCAM CORRETORA DE CÂMBIO LTDA.;16789470;n2;S4;I;2;MACEIO;AL;06/2017;182;0;182;0;182;214;604;0;0;0;604;1.590;2.408;0;7,58%;7,58%;7,58%;NI%;12,56%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;4.446;0;4.446;0;4.446;2.381;NA;NA;NA;NA;NA;NA;2.381;0;186,70%;186,70%;186,70%;NI%;0,24%
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;S5;I;2;VITORIA;ES;06/2017;525;0;525;0;525;2.285;NA;NA;NA;NA;NA;NA;2.285;0;22,98%;22,98%;22,98%;NI%;28,95%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;06/2017;2.825;0;2.825;0;2.825;2.283;NA;NA;NA;NA;NA;NA;2.283;0;123,74%;123,74%;123,74%;NI%;0,09%
CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62264924;n2;S4;I;2;SAO PAULO;SP;06/2017;1.312;0;1.312;0;1.312;512;0;0;0;0;0;1.760;2.272;0;57,74%;57,74%;57,74%;NI%;2,16%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;06/2017;3.492;0;3.492;0;3.492;2.231;NA;NA;NA;NA;NA;NA;2.231;0;156,54%;156,54%;156,54%;NI%;0,09%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;06/2017;3.141;0;3.141;0;3.141;2.216;NA;NA;NA;NA;NA;NA;2.216;0;141,73%;141,73%;141,73%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;S5;I;2;GRAVATAI;RS;06/2017;2.952;0;2.952;0;2.952;2.207;NA;NA;NA;NA;NA;NA;2.207;0;133,77%;133,77%;133,77%;NI%;0,18%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;06/2017;2.534;0;2.534;0;2.534;2.188;NA;NA;NA;NA;NA;NA;2.188;0;115,82%;115,82%;115,82%;NI%;6,67%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;S5;I;2;SAO PAULO;SP;06/2017;746;0;746;0;746;2.167;NA;NA;NA;NA;NA;NA;2.167;0;34,45%;34,45%;34,45%;NI%;11,03%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;06/2017;3.364;0;3.364;0;3.364;2.164;NA;NA;NA;NA;NA;NA;2.164;0;155,50%;155,50%;155,50%;NI%;0,05%
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20283069;n2;S4;I;2;SALVADOR;BA;06/2017;531;0;531;0;531;172;1.624;0;0;0;1.624;358;2.154;0;24,67%;24,67%;24,67%;NI%;7,66%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;06/2017;3.307;0;3.307;0;3.307;2.125;NA;NA;NA;NA;NA;NA;2.125;0;155,61%;155,61%;155,61%;NI%;0,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;06/2017;2.485;0;2.485;0;2.485;2.108;NA;NA;NA;NA;NA;NA;2.108;0;117,90%;117,90%;117,90%;NI%;4,61%
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;1.379;0;1.379;0;1.379;2.072;NA;NA;NA;NA;NA;NA;2.072;0;66,52%;66,52%;66,52%;NI%;1,69%
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;06/2017;603;0;603;0;603;2.057;NA;NA;NA;NA;NA;NA;2.057;0;29,33%;29,33%;29,33%;NI%;6,50%
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15168152;n2;S4;I;2;SAO PAULO;SP;06/2017;811;0;811;0;811;1.181;0;0;0;0;0;877;2.057;0;39,40%;39,40%;39,40%;NI%;0,68%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;06/2017;991;0;991;0;991;2.044;NA;NA;NA;NA;NA;NA;2.044;0;48,49%;48,49%;48,49%;NI%;1,18%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;06/2017;3.932;0;3.932;0;3.932;2.042;NA;NA;NA;NA;NA;NA;2.042;0;192,51%;192,51%;192,51%;NI%;0,23%
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59615005;n2;S4;I;2;SOROCABA;SP;06/2017;494;0;494;0;494;369;50;0;0;0;50;1.607;2.025;0;24,41%;24,41%;24,41%;NI%;21,08%
